Bedrooms,Bathrooms,Area_sqft,Location_Score,Age_years,Price
3,3,2016,6,21,638627
2,1,3583,6,29,755747
5,3,2947,9,7,955873
4,1,950,4,45,409551
3,2,786,6,17,443601
3,2,3270,10,45,859780
4,2,2032,1,15,570174
3,2,2718,7,46,718368
2,1,2567,7,19,617250
2,3,3998,1,38,775473
4,2,3883,8,7,993482
3,2,908,5,29,397321
3,2,3779,9,37,904220
5,3,2824,8,28,879415
3,1,1026,3,12,399075
2,1,3387,1,16,639786
1,1,1130,3,39,272106
1,1,3065,2,42,518437
1,3,847,2,16,297955
1,3,2856,4,8,633956
3,3,815,2,1,394694
3,2,1312,8,41,519903
5,3,1037,5,23,589754
3,1,2392,1,20,518821
1,3,2241,6,45,547123
4,2,2958,7,1,841088
4,1,982,1,4,380012
2,3,1580,3,16,463144
2,1,1894,9,23,579562
3,1,720,7,7,434737
4,3,1006,4,29,475678
1,3,844,6,49,348284
1,2,665,6,21,297286
1,3,3589,3,23,721655
3,3,827,2,25,383511
3,3,1481,5,7,538481
5,1,2784,8,11,830895
1,2,2841,3,13,585977
1,1,1305,5,29,342712
3,3,1257,3,34,454241
3,2,3304,7,30,810673
5,3,2112,6,27,740285
5,1,1529,6,45,577615
2,1,2327,1,26,454538
4,3,3203,2,35,788503
1,2,1780,6,0,482733
1,1,1557,8,40,430046
5,3,1639,5,13,690051
5,3,1701,2,9,613076
2,3,2699,5,49,651925
4,2,1113,9,41,547513
2,3,1343,6,6,501277
4,3,3732,5,39,904691
1,1,3803,10,13,842382
2,3,2005,6,35,595207
5,2,2432,9,26,829738
2,3,3339,7,10,809512
2,2,1142,10,41,489598
1,3,3057,3,48,626304
5,3,2802,10,36,919886
5,3,3280,10,41,985026
3,2,2698,5,9,721088
3,1,3671,4,6,796104
3,2,3641,5,16,829483
1,1,3766,8,11,811071
2,2,2311,6,36,591693
5,3,2527,4,36,760472
5,3,3171,5,35,883601
2,1,954,7,6,415543
5,1,3716,8,23,966142
2,2,3449,5,33,754141
1,2,1828,2,0,420638
1,1,2354,6,28,530977
1,1,3487,9,25,750153
2,2,2903,3,9,666343
2,1,847,7,0,380517
4,1,1132,8,44,497294
5,1,2688,6,16,804101
5,1,1389,3,40,492053
4,3,1900,1,35,561249
4,3,2547,3,8,738054
1,1,2842,6,38,597097
4,2,1694,4,22,564527
2,3,3941,1,28,783308
3,2,1958,6,1,639595
2,2,907,1,17,279284
4,3,2050,8,27,710572
5,2,3870,3,46,913643
2,2,2723,3,41,589601
5,1,1386,1,48,441689
2,1,3442,3,6,717091
5,1,2148,7,10,724204
2,3,2498,10,6,749231
5,1,2264,8,42,748948
3,2,2877,8,23,770101
1,2,2732,3,14,580828
2,2,1785,5,30,514780
3,2,3044,1,18,680392
1,2,1994,9,9,567488
2,3,814,8,47,444802
3,2,3672,10,7,959344
3,3,976,2,0,429098
3,2,3059,10,1,886735
4,3,3447,1,28,781101
5,3,3871,4,41,960465
1,2,1806,9,9,567608
5,2,1009,8,41,571359
5,2,815,3,8,467878
5,2,1351,10,49,681881
3,1,948,6,30,428666
5,1,3478,9,31,965427
4,3,1253,10,1,691244
2,3,3669,8,23,881573
3,1,3712,10,36,908448
1,3,2374,5,42,564804
2,2,602,9,5,412229
2,3,1717,9,7,604069
2,3,1682,3,39,461379
5,3,3387,8,24,986330
5,1,1006,4,41,474274
3,1,2665,10,42,718126
5,3,2117,7,24,754328
5,2,1350,10,45,685543
5,3,2495,8,10,880361
3,1,3233,7,34,765378
3,2,1487,5,0,535426
4,3,2979,1,22,718445
4,1,1612,8,2,623861
4,2,768,5,40,429656
4,3,3423,3,0,862333
2,1,2295,2,43,464437
2,2,1448,3,11,423170
4,3,2304,9,37,766089
4,2,1540,2,39,504177
1,2,805,10,30,412176
2,2,2492,1,28,512544
1,1,1120,2,34,242801
1,3,1617,2,27,386242
5,2,2951,5,20,831517
3,2,2762,1,10,645526
2,2,3311,10,25,827473
4,1,2734,8,10,796027
4,2,3766,2,4,841008
3,1,1342,6,6,500401
2,1,3075,5,30,642748
4,2,2321,2,38,621261
4,2,1049,10,41,577681
5,1,1385,1,7,518435
1,1,3362,6,26,665728
4,2,601,6,20,453395
2,1,1701,3,29,425731
3,1,1947,8,13,632875
5,2,3390,9,0,1001196
2,2,1721,3,44,431902
5,3,2757,9,23,915036
1,2,1278,8,5,468589
4,2,2432,5,5,714667
2,2,970,6,4,417105
3,3,3537,1,34,768634
1,1,3246,5,43,629403
1,2,1645,10,14,526375
5,2,1321,10,34,675734
1,3,904,7,47,360621
2,3,1523,1,49,389517
5,3,1895,10,40,781122
1,1,1435,9,7,459548
3,3,3093,7,42,805795
2,1,3579,4,34,701211
3,2,2925,4,4,711900
3,2,3024,10,30,841543
5,2,2879,7,41,845810
4,3,3239,6,30,856687
5,2,1025,3,36,487269
2,3,3726,9,7,922460
2,1,2592,6,5,637107
5,2,2426,2,22,688263
4,1,3088,10,15,877840
5,3,2681,2,43,750330
2,3,2976,1,48,612296
4,2,3492,5,7,868432
2,2,1053,10,3,517776
4,3,1363,6,31,584666
4,2,1748,3,48,524324
5,2,1122,4,2,564037
5,1,1081,5,49,503285
5,3,2964,4,15,832176
4,1,721,9,33,499989
4,2,1180,3,12,484513
2,1,3984,5,32,779884
3,3,3134,7,21,845403
5,1,3683,7,30,961583
2,1,2772,6,23,639083
2,2,2434,9,2,698398
1,3,3306,7,32,724252
5,2,1700,4,29,599122
2,2,3227,10,25,804257
1,3,1317,9,33,495491
5,1,3907,6,21,963465
4,2,3417,1,29,779244
1,1,3925,9,34,833343
4,3,3551,7,24,922694
3,2,1005,6,27,471138
3,1,1866,6,32,529070
3,1,2084,4,22,546105
3,2,876,4,25,382040
2,3,2092,3,8,573485
3,1,3891,8,7,918279
2,3,1848,8,36,583025
2,2,3572,2,32,709981
5,1,1724,5,14,615725
2,1,3501,9,48,772951
2,1,2257,9,46,607197
3,3,2353,7,7,708242
2,1,1106,4,20,350877
4,1,836,4,2,442609
3,2,3641,10,8,956308
1,1,1351,7,13,418614
3,3,3153,3,37,740561
2,2,764,3,26,293797
4,2,3493,5,19,877527
3,1,2292,6,3,644372
4,2,2556,8,23,774358
1,1,3375,1,26,563716
1,2,3889,7,11,814309
5,3,2368,8,27,846180
5,1,3023,5,34,785395
3,3,3683,10,23,981486
5,1,2055,2,30,600129
4,3,2730,4,2,763819
5,3,1030,6,29,592930
4,2,3125,9,26,888541
5,1,1382,2,16,511847
5,2,3016,4,5,832059
5,3,1554,10,46,728758
2,1,2592,5,42,581829
2,3,2259,8,17,686149
5,3,740,8,34,571439
4,3,1319,2,26,502795
3,3,2250,6,16,668071
1,2,2576,6,10,620943
2,3,1615,5,37,482386
5,2,887,8,36,557731
1,3,3002,10,41,749390
2,1,942,2,33,263455
3,3,2796,2,46,657189
4,3,2857,7,31,837113
5,1,3783,9,42,987180
3,1,3301,3,45,683864
2,3,1575,7,45,530317
5,3,3183,3,34,850163
1,2,3720,6,27,757466
4,1,2423,3,21,650154
2,1,930,1,15,256574
4,2,964,6,45,483721
5,3,610,3,41,434974
3,3,3859,1,39,810962
4,1,1108,5,11,497788
1,2,3227,8,4,738622
2,3,2068,8,25,615836
1,1,1713,8,25,452749
4,3,1221,3,12,533843
3,3,1500,8,23,609131
3,3,2071,4,43,588343
1,1,3365,8,2,748505
5,2,3703,3,31,907834
5,2,926,3,22,468988
3,3,673,1,48,313207
1,2,850,8,36,367104
1,3,3097,8,37,708594
1,1,1505,9,44,438779
4,1,3002,6,37,760624
5,1,1132,2,12,487402
5,3,895,1,14,491075
4,2,897,8,1,535216
2,1,1951,10,10,627882
4,3,901,4,15,470187
1,2,1111,7,17,400465
4,2,1184,10,33,605991
1,2,3021,4,9,642142
3,3,1717,1,12,502197
1,3,2779,8,31,688761
5,3,2234,10,7,886754
4,1,1509,9,6,641856
1,3,2533,10,47,678940
2,1,652,9,16,409673
3,1,2119,9,40,652239
2,1,2876,4,26,613537
2,3,3287,9,7,861187
2,1,3883,4,28,782726
3,3,3444,2,36,750557
3,3,1390,10,26,623040
3,1,2127,3,36,508911
3,1,1094,2,23,372737
2,1,1452,1,44,336558
5,3,3318,6,15,954646
5,3,3904,4,25,998120
3,1,1694,7,30,538365
4,1,2836,7,26,778240
1,2,1262,10,25,471729
4,1,607,1,42,287065
4,2,2979,9,14,886720
4,2,3687,8,48,930012
5,3,1265,10,14,713746
1,3,1268,1,22,344323
4,2,3764,8,24,943107
3,2,1885,5,43,548334
5,1,760,1,3,401964
3,2,2998,4,35,693698
3,1,3845,7,15,876572
4,3,2964,5,46,788767
3,1,1536,3,39,443978
1,3,617,4,20,305958
3,2,3133,2,39,699643
4,2,3014,8,42,830570
3,2,950,2,16,383314
5,1,3175,6,2,889117
5,3,1471,7,6,685484
5,3,2058,7,11,772560
2,3,3580,1,0,739277
5,3,2917,8,42,891249
5,3,3518,9,36,1013873
2,1,1691,7,5,502399
5,3,1653,8,45,687696
4,2,915,4,48,421831
5,3,2444,8,22,863870
5,2,1336,3,24,539360
2,1,2811,1,24,564695
4,1,3573,8,2,931494
3,2,919,6,3,482505
1,3,1637,9,29,524653
4,1,2926,3,32,689854
3,1,1031,8,28,485351
4,1,3315,9,3,897263
3,3,1233,9,13,595841
3,2,3934,7,20,904548
4,2,2305,10,6,788418
2,3,3169,3,20,713491
4,1,3611,3,6,827362
4,3,3843,2,0,891644
3,3,3005,1,33,688299
1,2,1636,2,22,358750
3,3,1324,5,2,522296
5,3,1272,1,17,545814
4,1,2879,10,42,836275
4,1,1070,4,11,472536
2,2,3831,10,13,927247
3,1,3286,10,40,845757
2,3,3207,1,27,678743
4,3,3932,10,41,1047831
3,3,3220,8,44,832611
3,2,1201,5,23,477258
5,1,1982,10,23,770315
5,3,2902,4,2,850832
1,1,3249,3,8,628748
5,1,2138,9,23,753941
3,1,879,6,1,420644
5,1,2764,1,39,660897
1,2,3257,8,27,737928
4,2,1785,10,6,709946
5,2,3499,2,8,885550
3,3,2510,9,44,759240
4,3,2613,7,38,799779
3,3,2945,3,38,691765
4,2,1515,4,32,526992
3,1,3968,3,33,785742
5,2,2217,6,20,723923
5,3,1981,9,28,773989
1,3,2283,10,26,647940
4,1,3165,9,16,880940
1,2,3025,1,41,552556
2,1,1025,10,46,438148
5,2,2387,6,47,727099
4,3,3184,1,22,767642
1,1,1152,4,44,294504
1,1,768,7,20,320885
2,2,1114,4,7,388797
1,2,2306,9,8,647696
3,2,1029,10,32,538105
5,3,3216,5,3,932663
1,2,2730,9,17,700304
1,3,2977,1,31,579071
2,2,1290,4,29,384885
3,2,3804,7,24,906944
1,3,3104,2,32,605326
5,2,952,9,34,615182
5,3,2991,3,41,825189
1,3,1717,4,33,431830
3,2,2005,4,49,540030
5,2,3409,8,1,988780
5,1,1918,2,12,611985
3,2,2845,5,40,703660
3,1,678,2,22,309294
1,2,1277,6,22,410015
4,3,1150,9,30,626078
2,3,1419,9,1,587828
4,1,813,1,1,354744
4,2,2266,4,4,661207
5,1,1268,4,13,544180
3,2,1588,1,22,434321
5,2,1493,10,34,685179
2,3,758,2,45,281655
1,1,3386,6,0,716498
2,3,3204,10,40,813553
5,3,2848,3,47,798710
5,3,621,9,48,550334
5,1,3913,3,39,885422
5,2,2364,3,14,723684
4,2,2529,9,29,782360
1,1,1861,3,20,385388
4,2,1772,6,7,631546
5,1,1384,6,6,581994
3,1,2202,1,40,508383
4,2,2654,7,33,754865
5,3,1856,9,41,754846
5,1,2492,9,36,796607
1,1,3451,9,47,743069
2,1,3415,2,31,661677
4,1,1178,1,32,379071
4,2,1700,6,5,613581
4,2,1088,6,41,495749
5,1,1525,4,9,566298
1,3,2734,8,25,669358
5,2,2387,5,44,736113
5,3,2590,7,25,830447
3,3,821,9,18,543146
1,1,3060,1,34,517467
4,2,3231,9,44,891501
2,1,2849,4,3,648660
4,1,3218,7,24,841437
5,3,3947,4,7,1020717
1,3,2868,4,11,645810
1,3,2804,4,23,631846
1,1,3852,6,23,760387
3,1,2348,5,16,621232
4,1,2776,2,24,663794
3,1,1866,9,32,608335
2,1,1795,6,26,493210
5,1,2126,10,1,802119
3,1,2103,6,8,611929
3,1,1476,9,32,561433
5,2,2917,1,18,750813
1,2,762,7,48,319889
5,2,1554,3,4,613006
4,2,623,4,46,377002
5,1,3144,1,19,747394
1,1,792,3,23,251758
5,3,1477,7,30,676181
3,3,989,6,43,466253
2,2,3144,1,3,640228
3,3,1563,9,31,634542
2,2,3453,4,46,702101
5,1,2776,7,34,812457
4,1,3668,4,13,864945
5,3,3200,7,35,928088
1,1,3707,5,5,750009
5,1,3008,1,16,720965
2,2,1364,4,17,432413
3,3,2573,3,7,694757
4,1,1838,6,11,622682
5,3,2934,6,16,889360
5,1,1367,1,30,475417
3,2,3572,2,0,781816
4,1,3016,2,10,719719
5,3,2092,10,41,796228
5,3,1498,4,15,636686
2,2,3857,9,36,890360
2,1,1684,2,48,385327
1,2,2909,8,27,682488
3,3,1387,1,8,476206
4,2,710,8,7,530246
5,1,2452,3,24,685253
5,1,3589,5,9,908668
1,2,740,1,39,202755
5,3,1344,1,2,552712
3,3,3182,6,22,802234
1,2,678,3,22,252071
3,1,2117,8,43,601409
1,1,3702,4,3,720870
5,1,3156,6,49,820431
1,1,1570,10,22,502648
2,3,665,9,8,453191
4,1,2133,8,3,689701
5,2,1994,4,33,654059
4,2,886,10,38,541403
5,2,3847,8,17,1027490
4,2,722,7,33,477344
2,1,3902,5,33,787420
4,3,3202,7,41,855543
1,1,1603,7,2,478018
4,3,603,10,18,552220
5,1,2439,2,33,668624
3,3,1011,7,25,517230
4,2,849,3,34,415574
4,2,2110,8,40,683645
4,3,2517,8,42,784849
5,3,1956,9,30,776897
4,3,3100,4,42,799348
5,2,757,10,26,600123
5,2,2200,3,2,691922
3,1,3484,9,36,837607
1,3,3661,9,11,839022
5,3,3941,2,46,920944
2,3,2210,6,22,623381
4,2,2063,3,16,615838
2,3,3700,5,15,831301
4,3,1577,2,16,567350
3,2,2982,4,14,717987
5,3,1861,3,25,670178
1,1,752,2,44,175966
5,2,2229,6,1,752235
4,2,3396,3,16,817226
1,2,3481,4,0,705176
5,1,3786,6,29,942485
1,2,3455,5,31,690256
4,2,3405,4,29,830282
3,2,1655,4,41,482859
3,2,3179,2,3,710492
5,1,652,10,41,530356
2,3,3365,4,43,749746
4,3,2354,8,31,783142
5,2,3866,5,34,945039
5,1,1928,10,0,753573
3,2,2992,10,18,834860
1,3,3753,8,32,811347
4,3,600,6,18,496545
1,1,766,10,35,343960
4,3,2964,5,26,819717
2,2,3854,4,12,802377
3,1,1564,10,26,590712
2,3,3545,9,45,849380
5,2,2485,10,13,880850
3,1,872,5,23,384958
5,2,2292,10,34,832907
2,3,3020,6,18,741390
4,2,1499,7,24,582146
5,1,2848,1,10,697487
1,2,3863,9,8,874787
4,3,3970,8,5,1041602
4,1,2787,5,35,718268
2,1,2953,3,36,616491
2,3,1819,5,28,533785
3,2,3732,5,8,858293
3,2,959,9,32,518268
1,3,2954,7,22,684319
4,1,2639,2,14,632581
1,3,2980,5,10,668235
1,1,3754,9,22,803177
2,1,933,2,25,273709
1,2,3164,8,0,762924
1,3,1330,3,29,373988
5,1,3571,4,16,869199
3,2,3413,2,46,726074
3,3,2097,9,45,699068
4,3,2017,6,40,659813
3,1,2343,9,22,670521
4,1,3432,8,35,857245
5,1,2200,9,40,767839
3,3,2003,5,4,651464
5,1,620,6,34,461396
3,3,2573,7,49,697024
3,2,1478,5,8,505688
5,3,776,1,3,484431
1,1,1986,9,6,534983
1,3,2669,2,0,580552
1,1,3484,7,15,727675
1,2,3607,8,24,780906
3,1,3195,8,5,830083
2,1,2897,1,37,535504
5,1,1260,10,13,671001
2,1,3599,7,36,768014
2,1,3744,9,10,847228
4,1,3762,3,0,871236
1,2,1799,8,41,499246
3,2,725,8,0,465058
1,3,3875,9,35,881332
1,1,1869,8,7,503005
2,3,1210,5,31,442131
4,2,1894,5,32,595014
1,2,1609,3,7,404668
5,1,2691,6,13,773351
5,1,2357,10,23,794594
1,3,2564,3,48,551513
2,2,1147,2,40,319537
2,3,1791,7,28,563647
3,3,3082,10,24,895779
4,3,1653,3,5,607642
2,1,3441,4,0,730155
3,2,2220,10,22,707023
5,3,3004,8,40,926270
5,2,2422,1,32,657047
5,2,1871,9,13,755279
1,3,2319,6,27,569481
4,3,852,2,28,439003
3,1,3432,3,42,713684
4,2,3368,5,39,839264
1,3,2159,6,22,561182
3,3,1336,9,43,565527
3,2,2646,2,37,608889
2,3,1499,5,48,469711
4,2,2528,7,42,741505
4,3,2770,7,9,833978
2,2,1917,4,26,512328
5,3,3332,3,7,902187
1,3,2790,8,43,660601
4,1,1602,2,3,488374
2,2,3585,5,20,774149
3,1,2522,10,20,752595
2,3,3158,5,29,747179
5,2,2571,1,12,686849
1,2,2704,7,2,645033
5,3,641,4,19,503329
3,3,3468,10,35,918691
3,3,3792,2,39,800777
3,3,2447,8,4,777810
3,2,942,4,21,429539
2,1,931,1,1,274472
3,2,2060,8,24,657828
3,2,940,7,39,444805
2,2,2988,3,23,664373
3,2,3496,3,4,788922
5,3,2829,7,15,873639
5,1,2300,2,14,656663
4,2,3631,5,12,886255
5,2,1887,7,10,711467
1,1,1833,6,15,448586
1,3,3170,10,17,789073
1,2,2829,7,24,642583
2,3,2067,2,46,501760
5,2,2898,7,37,829602
1,2,737,2,39,205153
4,1,3889,7,3,956408
2,1,3398,8,47,754536
4,3,3101,10,20,923586
5,2,3530,8,10,973548
3,3,686,5,33,407088
4,1,2433,7,29,710377
3,1,2940,8,3,759760
2,1,2739,4,13,617811
4,1,807,2,10,400123
4,1,3875,7,3,955942
2,3,2833,1,25,604042
2,3,3756,2,2,792179
1,1,2450,10,36,596844
5,2,2287,7,37,744315
4,2,2803,10,40,835366
4,2,2940,1,3,710262
2,2,3180,7,25,745873
2,2,2808,5,38,653779
5,1,2108,3,44,596387
2,3,2126,2,41,499011
3,1,1450,7,43,485486
3,2,2803,9,41,783628
3,2,2790,9,10,810047
3,3,3955,10,10,1039630
5,1,3209,10,37,928073
4,3,2682,8,37,800080
3,2,823,2,19,371685
2,2,3315,1,25,670373
3,3,3040,8,37,824641
5,2,3055,2,11,790710
2,1,2011,4,28,495169
3,2,2319,4,13,625229
4,2,896,2,49,374202
2,1,922,4,24,311945
2,2,2477,7,41,647533
4,3,2111,6,41,667488
2,3,2686,10,38,773316
3,2,1104,6,25,457284
2,1,3400,4,9,717671
3,1,2160,2,13,517944
4,3,3987,5,4,986133
1,2,3788,3,21,720736
4,1,1965,3,10,560932
3,1,2887,4,28,645522
5,3,1286,5,6,632632
4,3,2617,2,17,722737
5,1,2068,6,30,700059
5,3,1339,6,42,615134
3,1,1596,8,19,550775
3,2,3134,2,34,704746
1,3,3412,8,6,812199
2,3,2034,8,29,626939
4,2,2515,4,3,718038
3,1,1222,7,29,466306
4,1,3383,7,29,837815
5,3,897,1,29,451606
2,1,1675,1,17,375972
1,1,3380,8,42,702060
4,2,3648,1,45,769423
2,2,903,3,9,358023
1,2,1911,6,13,522969
4,3,1263,8,35,615638
2,2,3546,5,22,770223
3,2,1741,5,11,560872
4,1,2592,4,11,677927
2,2,3438,4,33,725741
1,3,3294,7,25,738484
2,2,808,6,5,389944
3,3,3798,8,36,914365
4,1,1916,6,14,633957
4,1,1118,10,41,557946
4,2,3893,7,38,935743
3,1,2724,10,18,758052
1,2,937,10,39,391737
4,1,3510,5,46,818443
1,3,2413,6,22,605892
2,1,2469,1,35,492575
1,2,1512,3,12,381518
1,2,3946,8,30,835899
4,2,1406,3,36,485476
5,3,3788,1,25,899939
5,1,1915,3,42,569577
3,2,1894,4,47,510438
3,3,3828,8,17,937995
5,3,1171,9,46,646223
2,3,3855,4,32,808585
4,1,3071,7,39,785921
4,1,2279,1,31,551292
2,1,3320,9,3,819826
2,3,1639,4,40,494688
5,1,1525,9,18,676546
3,2,2384,3,6,636748
2,3,697,5,46,359422
3,1,2239,1,34,507825
1,3,2947,3,25,634869
4,3,1346,5,43,539255
5,1,2045,6,22,696560
4,3,1930,8,33,705593
5,1,2921,1,6,746197
1,1,860,3,10,268364
4,1,1862,1,7,525015
1,3,1535,5,12,464912
5,3,2397,8,31,820636
2,1,931,4,40,318801
4,3,714,9,33,563740
1,1,867,6,17,332737
4,2,2659,6,14,777219
4,3,672,5,42,432958
4,3,1615,10,23,722972
3,2,3521,5,46,786582
1,2,3053,7,20,681673
1,2,777,8,17,371499
4,1,2599,7,13,755214
2,1,1371,1,18,357286
4,2,1545,1,12,510236
3,1,3930,10,15,962144
5,3,999,6,1,589085
3,2,869,3,33,379985
2,3,2455,9,48,698577
4,1,2255,7,25,681430
1,2,3133,2,21,615191
4,1,658,3,19,354985
2,3,3289,8,28,810610
1,1,1486,1,17,324197
3,3,865,5,28,433073
5,1,2722,10,41,845895
5,3,2622,1,43,703469
4,1,3761,9,26,963559
3,2,1104,7,34,481212
2,2,3004,5,28,696294
5,1,2801,6,5,800972
3,3,2523,3,36,641755
4,1,3889,3,24,865945
1,2,1085,7,20,405227
4,3,2163,7,30,719676
4,1,1753,7,39,597669
3,1,665,2,49,287731
5,3,3815,2,15,920969
3,1,3027,5,13,721347
1,2,1936,4,5,468326
3,2,1006,7,10,503150
2,3,876,3,26,371538
4,1,3262,5,37,793131
5,1,2961,2,4,771369
1,2,3196,1,14,598602
4,3,1872,9,37,716090
3,3,2568,4,15,680315
2,3,1060,8,17,493522
3,2,3046,7,32,790759
4,2,3098,1,34,700668
1,3,3118,10,23,787381
5,3,2267,7,34,800356
4,1,2182,2,6,590551
1,1,1555,3,13,376567
4,3,1306,1,49,474444
2,2,702,7,29,381490
3,2,2975,3,23,675004
5,1,3248,6,14,861438
1,3,2893,7,12,689965
5,2,3729,3,18,897847
5,2,2752,2,28,717334
5,2,3339,9,21,974641
1,2,1571,9,1,518384
1,1,3740,7,38,752680
5,2,3640,5,12,949812
3,2,1925,4,35,555632
4,3,752,4,37,459575
5,3,3706,1,17,883729
2,1,1556,4,14,448632
5,1,3686,7,34,945614
1,1,1729,5,16,411407
4,1,1329,9,47,571336
2,2,673,4,12,343877
4,3,1455,3,21,546818
4,2,2932,6,39,777162
2,2,2173,4,20,560004
5,2,3868,2,25,910143
5,3,879,5,45,511323
5,1,1386,4,3,549820
3,1,1285,5,6,483443
5,3,2179,9,9,832742
2,3,1568,4,14,507084
3,1,3824,6,25,846278
5,2,2938,4,15,826914
3,1,2633,1,39,572694
2,3,3579,2,33,736624
5,1,1765,6,16,628923
1,1,1367,8,37,400373
2,1,2959,9,15,751403
4,3,1245,4,33,527459
4,3,3703,6,28,922431
2,1,625,3,17,250584
4,1,2534,9,10,762529
2,2,2902,8,11,738489
1,2,2358,1,36,452089
2,1,1679,2,1,433230
5,3,2940,10,17,954965
5,2,1236,9,37,625862
3,1,829,10,32,479955
4,2,2700,3,8,730641
4,2,3601,3,14,845630
2,2,700,10,27,438008
4,3,2090,9,7,762053
5,1,1403,3,45,495748
1,3,1468,10,35,517664
2,3,2914,5,38,703433
4,2,2418,6,7,727415
5,1,601,3,41,377650
3,2,621,10,49,458879
4,3,3225,8,49,890292
1,3,2859,2,18,601553
1,1,3907,6,3,764213
4,3,2503,2,26,675391
4,3,3176,9,12,943695
5,1,3035,6,37,832074
4,2,613,9,20,503584
3,1,1118,4,25,406429
5,3,3893,3,44,935669
2,1,2535,2,22,518111
3,2,1215,8,29,523710
5,3,1561,4,30,607924
5,2,3050,2,30,758959
1,2,886,9,15,387905
5,1,3031,8,41,871204
3,2,3918,5,40,844638
4,1,2523,8,6,752283
3,1,1714,5,16,509268
2,2,1425,7,23,478859
5,1,2959,5,19,788679
5,1,3373,5,38,842098
5,2,2690,4,26,785788
5,3,1697,5,1,696804
1,1,3401,7,0,731414
1,1,1592,3,33,334877
4,2,2184,4,26,656438
5,1,2503,8,36,799168
2,2,1475,6,49,465178
4,3,3987,8,5,1059996
5,3,1333,2,37,539501
1,2,2485,9,26,653430
2,3,743,7,47,393536
4,2,2856,5,15,757839
2,1,1722,7,34,494791
5,3,1299,2,26,548839
3,1,713,4,34,322695
2,1,2822,7,35,675737
2,2,870,2,37,296618
1,3,662,8,27,371221
5,3,1607,10,2,772528
2,1,3443,10,40,819162
5,1,2027,5,30,669527
1,2,2872,5,2,638141
5,3,2582,8,37,844346
1,2,2808,1,23,510864
1,2,3707,6,25,775607
4,2,3028,2,40,697434
5,3,917,1,46,450111
3,2,3355,7,27,816598
4,3,3103,4,8,840646
1,2,1892,1,36,386715
3,1,2991,10,26,795244
2,2,1663,6,47,492954
2,2,1013,10,2,490850
4,3,1845,6,40,660266
3,1,1904,3,48,461889
5,1,824,6,27,507441
3,3,2080,10,31,711603
4,3,1777,9,34,716345
5,1,2927,6,6,825486
5,3,1976,1,6,664308
2,1,3710,10,20,876333
3,2,3376,6,31,806609
5,2,1220,8,37,600553
4,1,3622,7,19,905014
2,1,3220,8,7,761441
5,2,3136,8,3,940776
3,2,1607,9,25,615435
2,1,2568,3,14,575578
3,3,3584,7,5,920294
3,3,1821,6,47,603357
3,1,1899,2,31,467500
2,3,1795,5,4,540008
5,2,3431,3,43,849420
1,2,1107,5,45,326357
5,3,1004,9,5,678613
2,1,1894,8,2,561569
1,2,2558,9,28,640601
1,2,3419,9,18,771692
1,2,1263,8,9,437508
4,3,2778,8,6,851220
2,1,2249,6,44,554136
4,3,2008,6,0,692756
1,1,2357,6,0,568540
4,1,2473,10,16,794836
4,3,1919,6,21,665346
2,2,2006,9,35,611268
3,1,2018,10,13,676313
4,3,2177,1,5,647284
4,2,1883,10,29,707534
1,1,880,6,45,277908
1,1,3067,8,46,661446
1,2,1815,1,32,354252
5,1,1236,6,19,547760
4,3,2051,9,15,751895
1,1,1407,6,3,392403
2,1,2995,2,33,583416
5,2,1028,1,0,499578
3,3,2015,4,12,600256
4,2,3194,6,47,792333
4,3,3587,10,7,1027699
2,2,3049,10,21,786973
3,1,3718,9,3,910595
3,3,1264,5,33,497472
5,3,1349,7,44,651956
4,1,3607,6,36,837834
1,2,1236,6,22,395378
2,3,3526,9,19,861251
2,1,3999,5,23,787055
2,1,2734,2,26,550668
2,3,1114,8,12,508229
1,3,1603,3,4,423352
1,3,3836,9,15,898670
5,1,3894,5,37,919786
4,2,3508,1,47,741929
1,2,1920,4,28,446697
5,3,3563,9,25,1049019
3,1,3098,1,21,643177
4,1,1966,8,23,657860
1,3,940,8,12,429479
3,1,2084,9,42,629723
5,1,2015,9,20,755944
1,1,2160,6,0,507336
1,3,2174,5,3,578989
3,3,3068,7,2,844884
1,3,3028,9,49,720578
2,2,2652,5,22,618155
1,2,3295,3,15,653008
4,3,2627,9,44,815734
3,1,3675,10,12,937790
4,1,915,1,38,365417
5,3,2445,1,30,688294
4,1,1701,10,23,672448
2,1,1130,4,46,320237
2,2,3002,2,14,624229
4,1,2459,7,4,715458
5,1,3704,2,48,824595
1,3,1261,7,21,461938
2,2,3810,8,21,850740
4,2,1895,8,10,676302
4,1,1819,3,23,525184
4,3,726,9,44,549270
1,2,948,10,9,433796
3,2,2366,10,46,719773
5,1,1667,10,33,708948
3,2,3389,6,10,826810
5,3,1327,4,42,571178
5,3,843,8,28,604472
4,2,2656,4,21,737277
2,3,2385,4,32,607693
4,3,1311,8,7,623166
1,1,3493,4,48,653147
5,2,3750,1,31,851969
2,2,3861,6,39,818385
5,1,685,8,44,494998
5,1,2108,3,22,646274
4,1,870,2,4,412699
2,1,2397,6,30,575496
2,3,3160,1,28,663830
5,3,1643,5,5,665932
2,1,2777,6,24,628802
2,2,1437,8,24,514416
4,2,3417,7,30,865821
3,2,3678,6,13,876528
1,1,3499,2,16,619654
3,3,2376,8,15,751855
2,3,1536,8,27,536908
